gpi,time,sm
2399881,2010-06-03 08:57:20.625004,85.85
2399881,2010-06-03 20:22:48.749016,100.0
2399881,2010-06-04 08:36:31.874988,80.68
2399881,2010-06-05 09:55:54.375006,51.78
2399881,2010-06-05 19:41:22.500019,49.2
2399881,2010-06-07 20:40:03.750000,36.51
2399881,2010-06-08 08:53:46.875007,43.739998
2399881,2010-06-10 09:52:24.374012,59.079998
2399885,2010-06-01 09:38:46.875007,100.0
2399885,2010-06-01 19:24:13.124995,82.439995
2399885,2010-06-02 20:43:37.499998,
2399885,2010-06-03 08:57:20.625004,88.479996
2399885,2010-06-03 20:22:48.749016,100.0
2399885,2010-06-04 08:36:31.874988,87.57
2399885,2010-06-05 09:55:54.375006,59.01
2399885,2010-06-05 19:41:20.624994,47.14
2399885,2010-06-07 20:40:03.750000,27.24
2399885,2010-06-08 08:53:46.875007,39.55
2399885,2010-06-10 09:52:22.499993,67.58
2399889,2010-06-01 09:38:46.875007,100.0
2399889,2010-06-01 19:24:13.124995,66.75
2399889,2010-06-02 20:43:37.499998,100.0
2399889,2010-06-03 08:57:18.750019,82.77
2399889,2010-06-03 20:22:46.874997,89.68
2399889,2010-06-04 08:36:30.000003,76.88
2399889,2010-06-05 09:55:52.499981,54.309998
2399889,2010-06-07 20:40:03.750000,17.46
2399889,2010-06-08 08:53:46.875007,36.36
2399889,2010-06-10 09:52:22.499993,59.94
2399893,2010-06-01 09:38:44.999016,89.45
2399893,2010-06-01 19:24:13.124995,53.36
2399893,2010-06-02 20:43:35.625013,100.0
2399893,2010-06-03 20:22:46.874997,76.9
2399893,2010-06-04 08:36:30.000003,68.49
2399893,2010-06-05 09:55:52.499981,48.76
2399893,2010-06-07 20:40:03.750000,29.58
2399893,2010-06-08 08:53:46.875007,41.219997
2399893,2010-06-10 09:52:20.625009,61.12
2399901,2010-06-01 09:38:44.999016,74.22
2399901,2010-06-01 19:24:11.250010,46.87
2399901,2010-06-02 20:43:35.625013,86.08
2399901,2010-06-03 20:22:46.874997,68.299995
2399901,2010-06-04 08:36:30.000003,71.15
2399901,2010-06-05 09:55:50.623990,49.45
2399901,2010-06-07 20:40:01.875016,33.39
2399901,2010-06-08 08:53:44.999016,53.64
2399901,2010-06-08 20:19:13.124999,47.86
2399901,2010-06-10 09:52:20.625009,67.049995
2399905,2010-06-01 09:38:43.124997,82.07
2399905,2010-06-01 19:24:11.250010,48.829998
2399905,2010-06-02 20:43:35.625013,82.53
2399905,2010-06-03 20:22:46.874997,68.75
2399905,2010-06-04 08:36:30.000003,75.92
2399905,2010-06-05 09:55:50.623990,50.77
2399905,2010-06-06 09:35:13.125009,82.17
2399905,2010-06-07 20:40:01.875016,30.14
2399905,2010-06-08 08:53:44.999016,58.129997
2399905,2010-06-08 20:19:13.124999,43.82
2399905,2010-06-10 09:52:18.749983,70.63
2399909,2010-06-01 09:38:43.124997,86.759995
2399909,2010-06-01 19:24:09.374020,54.329998
2399909,2010-06-02 20:43:35.625013,87.549995
2399909,2010-06-03 20:22:45.000012,75.9
2399909,2010-06-04 08:36:30.000003,84.619995
2399909,2010-06-05 09:55:48.749005,52.039997
2399909,2010-06-06 09:35:11.249984,82.259995
2399909,2010-06-07 20:40:01.875016,37.629997
2399909,2010-06-08 08:53:44.999016,68.22
2399909,2010-06-08 20:19:13.124999,45.289997
2399909,2010-06-10 09:52:18.749983,79.509995
2399913,2010-06-01 09:38:44.999016,81.31
2399913,2010-06-01 19:24:09.374020,57.379997
2399913,2010-06-02 20:43:35.625013,88.229996
2399913,2010-06-03 20:22:45.000012,82.93
2399913,2010-06-04 08:36:30.000003,84.72
2399913,2010-06-05 09:55:48.749005,62.079998
2399913,2010-06-06 09:35:11.249984,78.84
2399913,2010-06-07 20:40:01.875016,53.829998
2399913,2010-06-10 09:52:18.749983,85.18
2399917,2010-06-01 09:38:41.250012,88.39
2399917,2010-06-01 19:24:07.500001,61.27
2399917,2010-06-02 20:43:35.625013,90.52
2399917,2010-06-03 20:22:45.000012,94.43
2399917,2010-06-04 08:36:28.124013,83.57
2399917,2010-06-05 09:55:48.749005,71.06
2399917,2010-06-06 09:35:11.249984,80.6
2399917,2010-06-07 20:40:01.875016,64.229996
2399917,2010-06-08 20:19:13.124999,52.76
2399917,2010-06-10 09:52:16.874999,90.07
2399921,2010-06-01 09:38:41.250012,89.71
2399921,2010-06-01 19:24:07.500001,60.96
2399921,2010-06-03 20:22:45.000012,91.09
2399921,2010-06-04 08:36:28.124013,75.45
2399921,2010-06-05 09:55:46.874986,67.189995
2399921,2010-06-06 09:35:09.375000,78.15
2399921,2010-06-07 20:40:01.875016,67.42
2399921,2010-06-08 20:19:11.249009,48.86
2399921,2010-06-10 09:52:16.874999,85.83
2399925,2010-06-01 09:38:41.250012,80.89
2399925,2010-06-01 19:24:07.500001,58.75
2399925,2010-06-03 20:22:45.000012,75.61
2399925,2010-06-04 08:36:28.124013,67.27
2399925,2010-06-05 09:55:46.874986,60.89
2399925,2010-06-06 09:35:09.375000,76.549995
2399925,2010-06-07 20:40:01.875016,71.74
2399925,2010-06-08 20:19:11.249009,48.67
2399925,2010-06-10 09:52:15.000014,82.159996
2399929,2010-06-01 09:38:39.374987,70.67
2399929,2010-06-01 19:24:05.625016,51.89
2399929,2010-06-03 20:22:43.124987,70.93
2399929,2010-06-04 08:36:28.124013,69.159996
2399929,2010-06-05 09:55:45.000001,63.96
2399929,2010-06-06 09:35:09.375000,82.4
2399929,2010-06-07 20:39:59.999991,80.46
2399929,2010-06-08 20:19:11.249009,56.25
2399929,2010-06-10 09:52:15.000014,89.59
2399933,2010-06-01 09:38:39.374987,64.33
2399933,2010-06-01 19:24:05.625016,45.78
2399933,2010-06-03 20:22:43.124987,74.02
2399933,2010-06-04 08:36:28.124013,69.85
2399933,2010-06-05 09:55:45.000001,64.42
2399933,2010-06-06 09:35:07.499009,81.049995
2399933,2010-06-07 20:39:59.999991,81.7
2399933,2010-06-08 20:19:11.249009,52.969997
2399933,2010-06-10 09:52:15.000014,89.95
2399937,2010-06-01 09:38:39.374987,64.049995
2399937,2010-06-01 19:24:05.625016,51.94
2399937,2010-06-03 20:22:43.124987,85.14
2399937,2010-06-04 08:36:28.124013,75.28
2399937,2010-06-05 09:55:45.000001,69.4
2399937,2010-06-06 09:35:07.499009,81.14
2399937,2010-06-07 20:39:59.999991,80.99
2399937,2010-06-08 20:19:11.249009,48.57
2399937,2010-06-10 09:52:13.123983,87.06
2399941,2010-06-01 09:38:37.500002,53.789997
2399941,2010-06-01 19:24:03.749990,50.77
2399941,2010-06-02 19:03:28.123983,92.74
2399941,2010-06-03 20:22:43.124987,91.119995
2399941,2010-06-04 08:36:26.249993,70.409996
2399941,2010-06-05 09:55:43.125016,73.09
2399941,2010-06-06 09:35:07.499009,82.119995
2399941,2010-06-08 20:19:09.374990,47.26
2399941,2010-06-10 09:52:13.123983,76.99
2399945,2010-06-01 09:38:37.500002,45.44
2399945,2010-06-01 19:24:03.749990,53.34
2399945,2010-06-02 19:03:26.250004,83.4
2399945,2010-06-03 20:22:43.124987,87.4
2399945,2010-06-04 08:36:26.249993,63.12
2399945,2010-06-05 09:55:43.125016,82.67
2399945,2010-06-06 09:35:05.624990,83.99
2399945,2010-06-08 20:19:09.374990,59.27
2399945,2010-06-10 09:52:11.250004,75.1
2399949,2010-06-01 09:38:35.625017,35.16
2399949,2010-06-01 19:24:03.749990,44.57
2399949,2010-06-02 19:03:26.250004,66.54
2399949,2010-06-03 20:22:43.124987,75.68
2399949,2010-06-04 08:36:26.249993,50.879997
2399949,2010-06-05 09:55:41.249991,78.82
2399949,2010-06-06 09:35:05.624990,67.189995
2399949,2010-06-08 20:19:09.374990,63.1
2399949,2010-06-10 09:52:11.250004,74.32
2399953,2010-06-01 09:38:35.625017,32.399998
2399953,2010-06-01 19:24:01.875006,35.39
2399953,2010-06-02 19:03:26.250004,53.01
2399953,2010-06-03 20:22:41.250002,71.32
2399953,2010-06-04 08:36:26.249993,43.1
2399953,2010-06-05 09:55:41.249991,73.229996
2399953,2010-06-06 09:35:05.624990,54.879997
2399953,2010-06-08 20:19:09.374990,62.109997
2399953,2010-06-10 09:52:11.250004,78.11
2399957,2010-06-01 09:38:35.625017,34.2
2399957,2010-06-01 19:24:01.875006,32.41
2399957,2010-06-02 19:03:24.375019,50.25
2399957,2010-06-03 20:22:41.250002,71.47
2399957,2010-06-04 08:36:26.249993,43.69
2399957,2010-06-06 09:35:03.750005,55.41
2399957,2010-06-08 20:19:09.374990,62.579998
2399957,2010-06-10 09:52:09.375019,80.369995
2399961,2010-06-01 09:38:33.748986,26.26
2399961,2010-06-01 19:24:01.875006,28.699999
2399961,2010-06-02 19:03:24.375019,47.07
2399961,2010-06-03 20:22:41.250002,76.75
2399961,2010-06-04 08:36:26.249993,48.1
2399961,2010-06-06 09:35:03.750005,56.94
2399961,2010-06-08 20:19:07.500005,63.03
2399961,2010-06-10 09:52:09.375019,74.57
2399965,2010-06-01 09:38:33.748986,13.389999
2399965,2010-06-01 19:23:59.999981,22.39
2399965,2010-06-02 19:03:22.499994,44.29
2399965,2010-06-03 20:22:41.250002,82.1
2399965,2010-06-04 08:36:24.375009,49.2
2399965,2010-06-06 09:35:01.874980,54.17
2399965,2010-06-08 20:19:07.500005,59.09
2399965,2010-06-10 09:52:07.499994,62.579998
2399969,2010-06-01 09:38:33.748986,14.059999
2399969,2010-06-01 19:23:59.999981,19.689999
2399969,2010-06-02 19:03:22.499994,48.969997
2399969,2010-06-03 20:22:41.250002,85.11
2399969,2010-06-04 08:36:24.375009,48.879997
2399969,2010-06-06 09:35:01.874980,51.41
2399969,2010-06-08 20:19:07.500005,55.35
2399969,2010-06-10 09:52:07.499994,57.629997
2399973,2010-06-01 09:38:31.875008,22.26
2399973,2010-06-01 19:23:59.999981,26.14
2399973,2010-06-02 19:03:22.499994,53.219997
2399973,2010-06-03 20:22:41.250002,83.189995
2399973,2010-06-04 08:36:24.375009,47.26
2399973,2010-06-06 09:35:01.874980,49.219997
2399973,2010-06-08 20:19:07.500005,49.12
2399973,2010-06-10 09:52:07.499994,57.89
2399977,2010-06-01 09:38:31.875008,28.349998
2399977,2010-06-01 19:23:58.123990,34.829998
2399977,2010-06-02 19:03:20.625009,56.89
2399977,2010-06-03 20:22:39.375017,83.54
2399977,2010-06-04 08:36:24.375009,47.14
2399977,2010-06-06 09:34:59.999995,48.67
2399977,2010-06-08 20:19:07.500005,45.62
2399981,2010-06-01 09:38:31.875008,29.369999
2399981,2010-06-01 19:23:58.123990,39.75
2399981,2010-06-02 19:03:20.625009,50.76
2399981,2010-06-03 20:22:39.375017,77.77
2399981,2010-06-04 08:36:24.375009,42.969997
2399981,2010-06-06 09:34:59.999995,44.27
2399981,2010-06-08 20:19:07.500005,39.28
2404211,2010-06-01 19:24:18.749990,75.39
2404211,2010-06-02 20:43:39.374983,
2404211,2010-06-03 08:57:18.750019,90.229996
2404211,2010-06-04 08:36:30.000003,78.5
2404211,2010-06-05 09:55:54.375006,43.969997
2404211,2010-06-07 20:40:07.500010,37.36
2404211,2010-06-08 08:53:46.875007,57.82
2404211,2010-06-10 09:52:24.374012,57.059998
2404215,2010-06-01 19:24:16.875005,73.02
2404215,2010-06-02 20:43:39.374983,
2404215,2010-06-03 08:57:18.750019,87.54
2404215,2010-06-04 08:36:30.000003,80.72
2404215,2010-06-05 09:55:54.375006,37.48
2404215,2010-06-05 19:41:24.375004,34.1
2404215,2010-06-07 20:40:05.624020,33.34
2404215,2010-06-08 08:53:46.875007,52.98
2404215,2010-06-10 09:52:22.499993,55.43
2404219,2010-06-01 19:24:16.875005,82.14
2404219,2010-06-02 20:43:39.374983,
2404219,2010-06-03 08:57:18.750019,80.409996
2404219,2010-06-03 20:22:50.625007,83.189995
2404219,2010-06-04 08:36:30.000003,75.59
2404219,2010-06-05 09:55:54.375006,36.149998
2404219,2010-06-05 19:41:24.375004,33.3
2404219,2010-06-07 20:40:05.624020,27.21
2404219,2010-06-08 08:53:46.875007,43.01
2404219,2010-06-10 09:52:22.499993,50.36
2404223,2010-06-01 19:24:14.999980,84.29
2404223,2010-06-02 20:43:39.374983,
2404223,2010-06-03 08:57:18.750019,75.619995
2404223,2010-06-03 20:22:50.625007,87.67
2404223,2010-06-04 08:36:30.000003,75.909996
2404223,2010-06-05 09:55:52.499981,46.1
2404223,2010-06-05 19:41:22.500019,39.579998
2404223,2010-06-07 20:40:05.624020,24.01
2404223,2010-06-08 08:53:46.875007,36.969997
2404223,2010-06-10 09:52:22.499993,51.76
2404227,2010-06-01 09:38:44.999016,92.21
2404227,2010-06-01 19:24:14.999980,83.56
2404227,2010-06-02 20:43:39.374983,
2404227,2010-06-03 08:57:18.750019,78.24
2404227,2010-06-03 20:22:48.749016,96.67
2404227,2010-06-04 08:36:30.000003,83.24
2404227,2010-06-05 09:55:52.499981,54.039997
2404227,2010-06-07 20:40:05.624020,26.539999
2404227,2010-06-08 08:53:46.875007,42.14
2404227,2010-06-10 09:52:20.625009,64.29
2404231,2010-06-01 09:38:44.999016,87.18
2404231,2010-06-01 19:24:14.999980,71.43
2404231,2010-06-02 20:43:39.374983,100.0
2404231,2010-06-03 20:22:48.749016,87.009995
2404231,2010-06-04 08:36:30.000003,76.38
2404231,2010-06-05 09:55:50.623990,49.59
2404231,2010-06-07 20:40:05.624020,21.08
2404231,2010-06-08 08:53:44.999016,42.3
2404231,2010-06-10 09:52:20.625009,60.77
2404243,2010-06-01 09:38:43.124997,72.36
2404243,2010-06-01 19:24:13.124995,48.95
2404243,2010-06-02 20:43:37.499998,91.0
2404243,2010-06-03 20:22:48.749016,66.18
2404243,2010-06-04 08:36:28.124013,67.08
2404243,2010-06-05 09:55:48.749005,37.45
2404243,2010-06-07 20:40:03.750000,16.02
2404243,2010-06-08 08:53:44.999016,39.61
2404243,2010-06-08 20:19:14.999984,37.829998
2404243,2010-06-10 09:52:18.749983,57.199997
2404247,2010-06-01 09:38:43.124997,77.08
2404247,2010-06-01 19:24:11.250010,53.579998
2404247,2010-06-02 20:43:35.625013,78.729996
2404247,2010-06-03 20:22:48.749016,68.189995
2404247,2010-06-04 08:36:28.124013,76.9
2404247,2010-06-05 09:55:48.749005,41.2
2404247,2010-06-06 09:35:11.249984,78.65
2404247,2010-06-07 20:40:03.750000,16.32
2404247,2010-06-08 08:53:44.999016,48.73
2404247,2010-06-08 20:19:13.124999,35.13
2404247,2010-06-10 09:52:18.749983,63.3
2404251,2010-06-01 19:24:11.250010,57.6
2404251,2010-06-02 20:43:35.625013,85.25
2404251,2010-06-03 20:22:46.874997,79.259995
2404251,2010-06-04 08:36:28.124013,91.9
2404251,2010-06-05 09:55:48.749005,44.6
2404251,2010-06-06 09:35:11.249984,80.88
2404251,2010-06-07 20:40:03.750000,23.99
2404251,2010-06-10 09:52:18.749983,75.229996
2404255,2010-06-01 19:24:09.374020,60.359997
2404255,2010-06-02 20:43:35.625013,88.54
2404255,2010-06-03 20:22:46.874997,96.0
2404255,2010-06-04 08:36:28.124013,92.799995
2404255,2010-06-05 09:55:48.749005,60.829998
2404255,2010-06-06 09:35:09.375000,77.97
2404255,2010-06-07 20:40:03.750000,47.64
2404255,2010-06-10 09:52:16.874999,87.45
2404259,2010-06-01 19:24:09.374020,67.65
2404259,2010-06-03 20:22:46.874997,100.0
2404259,2010-06-04 08:36:26.249993,88.14
2404259,2010-06-05 09:55:46.874986,65.51
2404259,2010-06-06 09:35:09.375000,80.15
2404259,2010-06-07 20:40:03.750000,56.86
2404259,2010-06-08 20:19:13.124999,48.86
2404259,2010-06-10 09:52:15.000014,92.35
2404263,2010-06-01 09:38:39.374987,85.4
2404263,2010-06-01 19:24:09.374020,71.43
2404263,2010-06-03 20:22:46.874997,90.939995
2404263,2010-06-04 08:36:26.249993,77.229996
2404263,2010-06-05 09:55:45.000001,62.969997
2404263,2010-06-06 09:35:07.499009,79.1
2404263,2010-06-07 20:40:03.750000,59.59
2404263,2010-06-08 20:19:13.124999,47.899998
2404263,2010-06-10 09:52:15.000014,87.08
2404267,2010-06-01 09:38:39.374987,74.53
2404267,2010-06-01 19:24:09.374020,65.75
2404267,2010-06-03 20:22:46.874997,72.229996
2404267,2010-06-04 08:36:26.249993,69.56
2404267,2010-06-05 09:55:45.000001,58.34
2404267,2010-06-06 09:35:07.499009,76.99
2404267,2010-06-07 20:40:03.750000,57.14
2404267,2010-06-08 20:19:13.124999,44.079998
2404267,2010-06-10 09:52:13.123983,82.36
2404271,2010-06-01 09:38:37.500002,64.03
2404271,2010-06-01 19:24:07.500001,64.64
2404271,2010-06-03 20:22:45.000012,75.5
2404271,2010-06-04 08:36:26.249993,73.54
2404271,2010-06-05 09:55:43.125016,60.239998
2404271,2010-06-06 09:35:07.499009,78.96
2404271,2010-06-07 20:40:01.875016,60.43
2404271,2010-06-08 20:19:13.124999,49.35
2404271,2010-06-10 09:52:13.123983,86.96
2404275,2010-06-01 09:38:37.500002,64.27
2404275,2010-06-01 19:24:07.500001,67.229996
2404275,2010-06-03 20:22:45.000012,88.659996
2404275,2010-06-04 08:36:26.249993,81.07
2404275,2010-06-05 09:55:43.125016,64.52
2404275,2010-06-06 09:35:05.624990,77.9
2404275,2010-06-07 20:40:01.875016,62.43
2404275,2010-06-08 20:19:13.124999,52.53
2404275,2010-06-10 09:52:13.123983,85.84
2404279,2010-06-01 09:38:37.500002,63.8
2404279,2010-06-01 19:24:07.500001,70.18
2404279,2010-06-02 19:03:30.000014,100.0
2404279,2010-06-03 20:22:45.000012,99.259995
2404279,2010-06-04 08:36:26.249993,86.07
2404279,2010-06-05 09:55:43.125016,68.619995
2404279,2010-06-06 09:35:05.624990,77.22
2404279,2010-06-07 20:40:01.875016,58.75
2404279,2010-06-08 20:19:13.124999,49.969997
2404279,2010-06-10 09:52:11.250004,82.06
2404283,2010-06-01 09:38:35.625017,62.379997
2404283,2010-06-01 19:24:05.625016,74.24
2404283,2010-06-02 19:03:30.000014,100.0
2404283,2010-06-03 20:22:45.000012,100.0
2404283,2010-06-04 08:36:24.375009,84.21
2404283,2010-06-05 09:55:41.249991,76.09
2404283,2010-06-06 09:35:05.624990,85.65
2404283,2010-06-08 20:19:11.249009,53.92
2404283,2010-06-10 09:52:11.250004,76.979996
2404287,2010-06-01 09:38:35.625017,62.359997
2404287,2010-06-01 19:24:05.625016,82.4
2404287,2010-06-02 19:03:28.123983,100.0
2404287,2010-06-03 20:22:45.000012,100.0
2404287,2010-06-04 08:36:24.375009,79.939995
2404287,2010-06-05 09:55:41.249991,91.549995
2404287,2010-06-06 09:35:03.750005,97.92
2404287,2010-06-08 20:19:11.249009,64.36
2404287,2010-06-10 09:52:09.375019,81.81
2404291,2010-06-01 09:38:33.748986,50.62
2404291,2010-06-01 19:24:03.749990,67.96
2404291,2010-06-02 19:03:28.123983,95.799995
2404291,2010-06-03 20:22:45.000012,95.439995
2404291,2010-06-04 08:36:24.375009,60.359997
2404291,2010-06-05 09:55:39.375007,77.659996
2404291,2010-06-06 09:35:03.750005,75.36
2404291,2010-06-08 20:19:11.249009,61.23
2404291,2010-06-10 09:52:09.375019,75.78
2404295,2010-06-01 09:38:33.748986,47.45
2404295,2010-06-01 19:24:03.749990,58.71
2404295,2010-06-02 19:03:26.250004,81.38
2404295,2010-06-03 20:22:43.124987,89.1
2404295,2010-06-04 08:36:24.375009,57.02
2404295,2010-06-05 09:55:39.375007,66.909996
2404295,2010-06-06 09:35:03.750005,64.11
2404295,2010-06-08 20:19:11.249009,63.739998
2404295,2010-06-10 09:52:09.375019,75.61
2404299,2010-06-01 09:38:33.748986,43.14
2404299,2010-06-01 19:24:03.749990,50.82
2404299,2010-06-02 19:03:26.250004,73.04
2404299,2010-06-03 20:22:43.124987,90.78
2404299,2010-06-04 08:36:24.375009,58.76
2404299,2010-06-06 09:35:01.874980,64.22
2404299,2010-06-08 20:19:11.249009,65.659996
2404299,2010-06-10 09:52:07.499994,81.479996
2404303,2010-06-01 09:38:31.875008,31.22
2404303,2010-06-01 19:24:01.875006,36.35
2404303,2010-06-02 19:03:26.250004,56.719997
2404303,2010-06-03 20:22:43.124987,88.17
2404303,2010-06-04 08:36:24.375009,56.62
2404303,2010-06-06 09:35:01.874980,58.239998
2404303,2010-06-08 20:19:09.374990,61.739998
2404303,2010-06-10 09:52:07.499994,74.689995
2404307,2010-06-01 09:38:31.875008,15.99
2404307,2010-06-01 19:24:01.875006,19.779999
2404307,2010-06-02 19:03:24.375019,48.489998
2404307,2010-06-03 20:22:43.124987,88.259995
2404307,2010-06-04 08:36:22.499983,55.01
2404307,2010-06-06 09:34:59.999995,52.87
2404307,2010-06-08 20:19:09.374990,60.28
2404307,2010-06-10 09:52:05.625009,70.189995
2404311,2010-06-01 09:38:31.875008,16.859999
2404311,2010-06-01 19:24:01.875006,19.38
2404311,2010-06-02 19:03:24.375019,47.44
2404311,2010-06-03 20:22:43.124987,83.409996
2404311,2010-06-04 08:36:22.499983,48.289997
2404311,2010-06-06 09:34:59.999995,50.899998
2404311,2010-06-08 20:19:09.374990,55.1
2404311,2010-06-10 09:52:05.625009,64.21
2404315,2010-06-01 09:38:29.999983,24.41
2404315,2010-06-01 19:23:59.999981,25.74
2404315,2010-06-02 19:03:22.499994,53.16
2404315,2010-06-03 20:22:43.124987,84.14
2404315,2010-06-04 08:36:22.499983,44.879997
2404315,2010-06-06 09:34:59.999995,49.76
2404315,2010-06-08 20:19:09.374990,49.05
2404315,2010-06-10 09:52:05.625009,60.649998
2404319,2010-06-01 09:38:29.999983,27.76
2404319,2010-06-01 19:23:59.999981,35.01
2404319,2010-06-02 19:03:22.499994,55.789997
2404319,2010-06-03 20:22:41.250002,84.68
2404319,2010-06-04 08:36:22.499983,43.09
2404319,2010-06-06 09:34:58.125010,45.469997
2404319,2010-06-08 20:19:09.374990,41.43
2404319,2010-06-10 09:52:03.749984,57.26
2408573,2010-06-01 09:38:41.250012,77.759995
2408573,2010-06-01 19:24:14.999980,50.76
2408573,2010-06-02 20:43:39.374983,100.0
2408573,2010-06-03 20:22:50.625007,67.38
2408573,2010-06-04 08:36:26.249993,61.949997
2408573,2010-06-05 09:55:48.749005,38.39
2408573,2010-06-07 20:40:05.624020,14.44
2408573,2010-06-08 08:53:41.250012,35.399998
2408573,2010-06-08 20:19:16.875009,38.93
2408573,2010-06-10 09:52:16.874999,54.86
2408577,2010-06-01 09:38:39.374987,85.259995
2408577,2010-06-01 19:24:13.124995,58.719997
2408577,2010-06-03 20:22:50.625007,69.7
2408577,2010-06-04 08:36:28.124013,76.729996
2408577,2010-06-07 20:40:05.624020,11.54
2408581,2010-06-03 20:22:46.874997,100.0
2408581,2010-06-04 08:36:28.124013,100.0
2408581,2010-06-07 20:40:03.750000,16.84
2408585,2010-06-03 20:22:46.874997,100.0
2408585,2010-06-04 08:36:26.249993,99.64
2408585,2010-06-06 09:35:09.375000,78.34
2408585,2010-06-07 20:40:03.750000,38.62
2408589,2010-06-03 20:22:48.749016,100.0
2408589,2010-06-04 08:36:26.249993,87.259995
2408589,2010-06-05 09:55:45.000001,66.51
2408589,2010-06-06 09:35:07.499009,82.9
2408589,2010-06-07 20:40:05.624020,50.68
2408589,2010-06-10 09:52:13.123983,89.509995
2408593,2010-06-01 09:38:37.500002,77.97
2408593,2010-06-01 19:24:09.374020,73.11
2408593,2010-06-03 20:22:48.749016,92.64
2408593,2010-06-04 08:36:24.375009,75.53
2408593,2010-06-05 09:55:43.125016,63.609997
2408593,2010-06-06 09:35:05.624990,76.5
2408593,2010-06-07 20:40:05.624020,49.329998
2408593,2010-06-08 20:19:14.999984,44.719997
2408593,2010-06-10 09:52:13.123983,82.29
2408597,2010-06-01 09:38:37.500002,66.65
2408597,2010-06-01 19:24:09.374020,68.78
2408597,2010-06-03 20:22:48.749016,82.71
2408597,2010-06-04 08:36:24.375009,74.35
2408597,2010-06-05 09:55:43.125016,61.84
2408597,2010-06-06 09:35:05.624990,76.009995
2408597,2010-06-07 20:40:05.624020,45.59
2408597,2010-06-08 20:19:14.999984,40.29
2408597,2010-06-10 09:52:11.250004,79.939995
2408601,2010-06-01 09:38:35.625017,60.17
2408601,2010-06-01 19:24:09.374020,74.119995
2408601,2010-06-03 20:22:46.874997,93.96
2408601,2010-06-04 08:36:24.375009,80.65
2408601,2010-06-05 09:55:41.249991,64.049995
2408601,2010-06-06 09:35:05.624990,77.2
2408601,2010-06-07 20:40:03.750000,48.18
2408601,2010-06-08 20:19:14.999984,43.34
2408601,2010-06-10 09:52:11.250004,81.43
2408605,2010-06-01 09:38:35.625017,59.26
2408605,2010-06-01 19:24:09.374020,77.33
2408605,2010-06-03 20:22:46.874997,100.0
2408605,2010-06-04 08:36:24.375009,87.259995
2408605,2010-06-05 09:55:41.249991,65.86
2408605,2010-06-06 09:35:03.750005,77.0
2408605,2010-06-07 20:40:03.750000,50.289997
2408605,2010-06-08 20:19:14.999984,51.16
2408605,2010-06-10 09:52:11.250004,77.82
2408609,2010-06-01 09:38:35.625017,60.91
2408609,2010-06-01 19:24:07.500001,82.53
2408609,2010-06-02 19:03:31.874999,100.0
2408609,2010-06-03 20:22:46.874997,100.0
2408609,2010-06-04 08:36:24.375009,93.99
2408609,2010-06-05 09:55:41.249991,69.71
2408609,2010-06-06 09:35:03.750005,81.35
2408609,2010-06-07 20:40:03.750000,47.0
2408609,2010-06-08 20:19:13.124999,57.5
2408609,2010-06-10 09:52:09.375019,78.49
2408613,2010-06-01 09:38:33.748986,62.27
2408613,2010-06-01 19:24:07.500001,88.25
2408613,2010-06-02 19:03:30.000014,100.0
2408613,2010-06-03 20:22:46.874997,100.0
2408613,2010-06-04 08:36:22.499983,93.54
2408613,2010-06-05 09:55:39.375007,74.46
2408613,2010-06-06 09:35:03.750005,91.4
2408613,2010-06-08 20:19:13.124999,59.03
2408613,2010-06-10 09:52:09.375019,75.36
2408617,2010-06-01 09:38:33.748986,61.899998
2408617,2010-06-01 19:24:07.500001,88.509995
2408617,2010-06-02 19:03:30.000014,100.0
2408617,2010-06-03 20:22:46.874997,100.0
2408617,2010-06-04 08:36:22.499983,84.2
2408617,2010-06-05 09:55:39.375007,77.81
2408617,2010-06-06 09:35:01.874980,94.009995
2408617,2010-06-08 20:19:13.124999,58.219997
2408617,2010-06-10 09:52:07.499994,73.549995
2408621,2010-06-01 09:38:31.875008,57.68
2408621,2010-06-01 19:24:05.625016,82.59
2408621,2010-06-02 19:03:30.000014,100.0
2408621,2010-06-03 20:22:46.874997,100.0
2408621,2010-06-04 08:36:22.499983,72.04
2408621,2010-06-05 09:55:37.499016,71.81
2408621,2010-06-06 09:35:01.874980,78.47
2408621,2010-06-08 20:19:13.124999,56.82
2408621,2010-06-10 09:52:07.499994,74.119995
2408625,2010-06-01 09:38:31.875008,52.649998
2408625,2010-06-01 19:24:05.625016,76.46
2408625,2010-06-02 19:03:28.123983,100.0
2408625,2010-06-03 20:22:45.000012,100.0
2408625,2010-06-04 08:36:22.499983,70.299995
2408625,2010-06-05 09:55:37.499016,64.58
2408625,2010-06-06 09:35:01.874980,68.51
2408625,2010-06-08 20:19:13.124999,62.55
2408625,2010-06-10 09:52:07.499994,76.81
2408629,2010-06-01 09:38:31.875008,41.69
2408629,2010-06-01 19:24:05.625016,64.95
2408629,2010-06-02 19:03:28.123983,89.14
2408629,2010-06-03 20:22:45.000012,100.0
2408629,2010-06-04 08:36:22.499983,68.72
2408629,2010-06-05 09:55:37.499016,64.02
2408629,2010-06-06 09:34:59.999995,67.06
2408629,2010-06-08 20:19:13.124999,61.52
2408629,2010-06-10 09:52:05.625009,78.54
2408633,2010-06-01 09:38:29.999983,29.679998
2408633,2010-06-01 19:24:03.749990,50.89
2408633,2010-06-02 19:03:26.250004,70.979996
